"GEO_ID","NAME","B25064_001E","B25064_001M"
"0500000US31105","Kimball County, Nebraska","741","48"
"0500000US31107","Knox County, Nebraska","517","79"
"0500000US31109","Lancaster County, Nebraska","852","12"
"0500000US31111","Lincoln County, Nebraska","753","53"
"0500000US31113","Logan County, Nebraska","614","20"
"0500000US31115","Loup County, Nebraska","533","160"
"0500000US31117","McPherson County, Nebraska","630","61"
"0500000US31119","Madison County, Nebraska","690","24"
"0500000US31121","Merrick County, Nebraska","689","51"
"0500000US31123","Morrill County, Nebraska","707","49"
"0500000US31125","Nance County, Nebraska","586","33"
"0500000US31127","Nemaha County, Nebraska","563","55"
"0500000US31129","Nuckolls County, Nebraska","495","35"
"0500000US31131","Otoe County, Nebraska","692","43"
"0500000US31133","Pawnee County, Nebraska","551","87"
"0500000US31135","Perkins County, Nebraska","680","72"
"0500000US31137","Phelps County, Nebraska","672","49"
"0500000US31139","Pierce County, Nebraska","636","50"
"0500000US31141","Platte County, Nebraska","769","51"
"0500000US31143","Polk County, Nebraska","584","43"
"0500000US31145","Red Willow County, Nebraska","623","29"
"0500000US31147","Richardson County, Nebraska","531","41"
"0500000US31149","Rock County, Nebraska","488","65"
"0500000US31151","Saline County, Nebraska","761","81"
"0500000US31153","Sarpy County, Nebraska","1006","20"
"0500000US31155","Saunders County, Nebraska","745","33"
"0500000US31157","Scotts Bluff County, Nebraska","761","48"
"0500000US31159","Seward County, Nebraska","724","40"
"0500000US31161","Sheridan County, Nebraska","684","56"
"0500000US31163","Sherman County, Nebraska","534","25"
"0500000US31165","Sioux County, Nebraska","592","29"
"0500000US31167","Stanton County, Nebraska","690","230"
"0500000US31169","Thayer County, Nebraska","591","27"
"0500000US31171","Thomas County, Nebraska","578","335"
"0500000US31173","Thurston County, Nebraska","611","29"
"0500000US31175","Valley County, Nebraska","579","63"
"0500000US31177","Washington County, Nebraska","739","90"
"0500000US31179","Wayne County, Nebraska","655","130"
"0500000US31181","Webster County, Nebraska","458","64"
"0500000US31183","Wheeler County, Nebraska","508","87"
"0500000US31185","York County, Nebraska","713","40"
"0500000US32001","Churchill County, Nevada","821","73"
"0500000US32003","Clark County, Nevada","1132","5"
"0500000US32005","Douglas County, Nevada","1102","43"
"0500000US32007","Elko County, Nevada","952","47"
"0500000US32009","Esmeralda County, Nevada","551","79"
"0500000US32011","Eureka County, Nevada","-","**"
"0500000US32013","Humboldt County, Nevada","841","30"
"0500000US32015","Lander County, Nevada","842","20"
"0500000US32017","Lincoln County, Nevada","606","57"
"0500000US32019","Lyon County, Nevada","1033","49"
"0500000US32021","Mineral County, Nevada","610","125"
"0500000US32023","Nye County, Nevada","850","45"
"0500000US32027","Pershing County, Nevada","678","118"
"0500000US32029","Storey County, Nevada","669","403"
"0500000US32031","Washoe County, Nevada","1074","18"
"0500000US32033","White Pine County, Nevada","699","104"
"0500000US32510","Carson City, Nevada","940","38"
"0500000US33001","Belknap County, New Hampshire","999","71"
"0500000US33003","Carroll County, New Hampshire","948","33"
"0500000US33005","Cheshire County, New Hampshire","949","29"
"0500000US33007","Coos County, New Hampshire","745","31"
"0500000US33009","Grafton County, New Hampshire","953","45"
"0500000US33011","Hillsborough County, New Hampshire","1191","13"
"0500000US33013","Merrimack County, New Hampshire","1042","27"
"0500000US33015","Rockingham County, New Hampshire","1228","21"
"0500000US33017","Strafford County, New Hampshire","1091","24"
"0500000US33019","Sullivan County, New Hampshire","990","37"
"0500000US34001","Atlantic County, New Jersey","1120","21"
"0500000US34003","Bergen County, New Jersey","1506","21"
"0500000US34005","Burlington County, New Jersey","1346","19"
"0500000US34007","Camden County, New Jersey","1079","14"
"0500000US34009","Cape May County, New Jersey","1169","41"
"0500000US34011","Cumberland County, New Jersey","1069","35"
"0500000US34013","Essex County, New Jersey","1178","9"
"0500000US34015","Gloucester County, New Jersey","1225","28"
"0500000US34017","Hudson County, New Jersey","1391","12"
"0500000US34019","Hunterdon County, New Jersey","1446","36"
"0500000US34021","Mercer County, New Jersey","1266","24"
"0500000US34023","Middlesex County, New Jersey","1469","11"
"0500000US34025","Monmouth County, New Jersey","1399","18"
"0500000US34027","Morris County, New Jersey","1534","31"
"0500000US34029","Ocean County, New Jersey","1428","22"
"0500000US34031","Passaic County, New Jersey","1293","13"
"0500000US34033","Salem County, New Jersey","1019","40"
"0500000US34035","Somerset County, New Jersey","1594","31"
"0500000US34037","Sussex County, New Jersey","1314","42"
"0500000US34039","Union County, New Jersey","1290","17"
"0500000US34041","Warren County, New Jersey","1132","21"
"0500000US35001","Bernalillo County, New Mexico","874","10"
"0500000US35003","Catron County, New Mexico","725","77"
"0500000US35005","Chaves County, New Mexico","771","40"
"0500000US35006","Cibola County, New Mexico","660","41"
"0500000US35007","Colfax County, New Mexico","676","66"
"0500000US35009","Curry County, New Mexico","843","42"
"0500000US35011","De Baca County, New Mexico","676","77"
"0500000US35013","Doña Ana County, New Mexico","754","20"
"0500000US35015","Eddy County, New Mexico","946","42"
"0500000US35017","Grant County, New Mexico","671","31"
"0500000US35019","Guadalupe County, New Mexico","395","48"
"0500000US35021","Harding County, New Mexico","543","278"
"0500000US35023","Hidalgo County, New Mexico","501","104"
"0500000US35025","Lea County, New Mexico","895","39"
"0500000US35027","Lincoln County, New Mexico","697","84"
"0500000US35028","Los Alamos County, New Mexico","1062","51"
"0500000US35029","Luna County, New Mexico","562","61"
"0500000US35031","McKinley County, New Mexico","672","32"
"0500000US35033","Mora County, New Mexico","703","337"
"0500000US35035","Otero County, New Mexico","792","32"
"0500000US35037","Quay County, New Mexico","563","39"
"0500000US35039","Rio Arriba County, New Mexico","623","28"
"0500000US35041","Roosevelt County, New Mexico","778","42"
"0500000US35043","Sandoval County, New Mexico","1117","29"
"0500000US35045","San Juan County, New Mexico","817","32"
"0500000US35047","San Miguel County, New Mexico","658","74"
"0500000US35049","Santa Fe County, New Mexico","1048","29"
"0500000US35051","Sierra County, New Mexico","537","39"
"0500000US35053","Socorro County, New Mexico","715","107"
"0500000US35055","Taos County, New Mexico","784","83"
"0500000US35057","Torrance County, New Mexico","754","148"
"0500000US35059","Union County, New Mexico","557","99"
"0500000US35061","Valencia County, New Mexico","876","77"
"0500000US36001","Albany County, New York","1022","12"
"0500000US36003","Allegany County, New York","658","19"
"0500000US36005","Bronx County, New York","1212","7"
"0500000US36007","Broome County, New York","776","14"
"0500000US36009","Cattaraugus County, New York","655","16"
"0500000US36011","Cayuga County, New York","763","25"
"0500000US36013","Chautauqua County, New York","659","15"
"0500000US36015","Chemung County, New York","813","32"
"0500000US36017","Chenango County, New York","678","21"
"0500000US36019","Clinton County, New York","810","18"
"0500000US36021","Columbia County, New York","928","25"
"0500000US36023","Cortland County, New York","778","24"
"0500000US36025","Delaware County, New York","691","31"
"0500000US36027","Dutchess County, New York","1220","21"
"0500000US36029","Erie County, New York","829","6"
"0500000US36031","Essex County, New York","812","44"
"0500000US36033","Franklin County, New York","703","25"
"0500000US36035","Fulton County, New York","779","20"
"0500000US36037","Genesee County, New York","747","27"
"0500000US36039","Greene County, New York","908","35"
"0500000US36041","Hamilton County, New York","783","109"
"0500000US36043","Herkimer County, New York","675","17"
"0500000US36045","Jefferson County, New York","987","26"
"0500000US36047","Kings County, New York","1426","6"
"0500000US36049","Lewis County, New York","768","65"
"0500000US36051","Livingston County, New York","798","24"
"0500000US36053","Madison County, New York","783","51"
"0500000US36055","Monroe County, New York","927","7"
"0500000US36057","Montgomery County, New York","783","19"
"0500000US36059","Nassau County, New York","1772","21"
"0500000US36061","New York County, New York","1740","18"
"0500000US36063","Niagara County, New York","703","15"
"0500000US36065","Oneida County, New York","766","13"
"0500000US36067","Onondaga County, New York","872","8"
"0500000US36069","Ontario County, New York","896","26"
"0500000US36071","Orange County, New York","1259","26"
"0500000US36073","Orleans County, New York","728","25"
"0500000US36075","Oswego County, New York","777","15"
"0500000US36077","Otsego County, New York","833","22"
"0500000US36079","Putnam County, New York","1453","60"
"0500000US36081","Queens County, New York","1583","8"
"0500000US36083","Rensselaer County, New York","973","16"
"0500000US36085","Richmond County, New York","1319","25"
"0500000US36087","Rockland County, New York","1504","39"
"0500000US36089","St. Lawrence County, New York","741","27"
"0500000US36091","Saratoga County, New York","1138","23"
"0500000US36093","Schenectady County, New York","945","14"
"0500000US36095","Schoharie County, New York","790","31"
"0500000US36097","Schuyler County, New York","742","60"
"0500000US36099","Seneca County, New York","781","23"
"0500000US36101","Steuben County, New York","695","17"
"0500000US36103","Suffolk County, New York","1742","16"
"0500000US36105","Sullivan County, New York","890","37"
"0500000US36107","Tioga County, New York","751","27"
"0500000US36109","Tompkins County, New York","1164","27"
"0500000US36111","Ulster County, New York","1112","20"
"0500000US36113","Warren County, New York","929","27"
"0500000US36115","Washington County, New York","855","24"
"0500000US36117","Wayne County, New York","779","28"
"0500000US36119","Westchester County, New York","1537","18"
"0500000US36121","Wyoming County, New York","659","26"
"0500000US36123","Yates County, New York","775","41"
"0500000US37001","Alamance County, North Carolina","813","16"
"0500000US37003","Alexander County, North Carolina","654","37"
"0500000US37005","Alleghany County, North Carolina","622","49"
"0500000US37007","Anson County, North Carolina","754","39"
"0500000US37009","Ashe County, North Carolina","634","54"
"0500000US37011","Avery County, North Carolina","777","38"
"0500000US37013","Beaufort County, North Carolina","740","33"
"0500000US37015","Bertie County, North Carolina","638","45"
"0500000US37017","Bladen County, North Carolina","655","34"
"0500000US37019","Brunswick County, North Carolina","960","39"
"0500000US37021","Buncombe County, North Carolina","975","19"
"0500000US37023","Burke County, North Carolina","648","19"
"0500000US37025","Cabarrus County, North Carolina","925","35"
"0500000US37027","Caldwell County, North Carolina","645","16"
"0500000US37029","Camden County, North Carolina","953","196"
"0500000US37031","Carteret County, North Carolina","902","31"
"0500000US37033","Caswell County, North Carolina","558","63"
"0500000US37035","Catawba County, North Carolina","738","12"
"0500000US37037","Chatham County, North Carolina","845","31"
"0500000US37039","Cherokee County, North Carolina","724","33"
"0500000US37041","Chowan County, North Carolina","798","59"
"0500000US37043","Clay County, North Carolina","736","65"
"0500000US37045","Cleveland County, North Carolina","696","20"
"0500000US37047","Columbus County, North Carolina","633","37"
"0500000US37049","Craven County, North Carolina","910","30"
"0500000US37051","Cumberland County, North Carolina","941","8"
"0500000US37053","Currituck County, North Carolina","1151","105"
"0500000US37055","Dare County, North Carolina","1089","62"
"0500000US37057","Davidson County, North Carolina","720","18"
"0500000US37059","Davie County, North Carolina","740","39"
"0500000US37061","Duplin County, North Carolina","665","27"
"0500000US37063","Durham County, North Carolina","1067","14"
"0500000US37065","Edgecombe County, North Carolina","695","31"
"0500000US37067","Forsyth County, North Carolina","812","11"
"0500000US37069","Franklin County, North Carolina","829","25"
"0500000US37071","Gaston County, North Carolina","832","13"
"0500000US37073","Gates County, North Carolina","860","76"
"0500000US37075","Graham County, North Carolina","499","183"
"0500000US37077","Granville County, North Carolina","831","51"
"0500000US37079","Greene County, North Carolina","695","63"
"0500000US37081","Guilford County, North Carolina","878","8"
"0500000US37083","Halifax County, North Carolina","717","19"
"0500000US37085","Harnett County, North Carolina","893","23"
"0500000US37087","Haywood County, North Carolina","785","45"
"0500000US37089","Henderson County, North Carolina","853","44"
"0500000US37091","Hertford County, North Carolina","756","27"
"0500000US37093","Hoke County, North Carolina","929","93"
"0500000US37095","Hyde County, North Carolina","775","80"
"0500000US37097","Iredell County, North Carolina","868","18"
"0500000US37099","Jackson County, North Carolina","739","42"
"0500000US37101","Johnston County, North Carolina","857","22"
"0500000US37103","Jones County, North Carolina","634","77"
"0500000US37105","Lee County, North Carolina","775","21"
"0500000US37107","Lenoir County, North Carolina","717","28"
"0500000US37109","Lincoln County, North Carolina","727","33"
"0500000US37111","McDowell County, North Carolina","645","34"
"0500000US37113","Macon County, North Carolina","756","36"
"0500000US37115","Madison County, North Carolina","688","26"
"0500000US37117","Martin County, North Carolina","664","32"
"0500000US37119","Mecklenburg County, North Carolina","1146","7"
"0500000US37121","Mitchell County, North Carolina","611","37"
"0500000US37123","Montgomery County, North Carolina","576","32"
"0500000US37125","Moore County, North Carolina","879","36"
"0500000US37127","Nash County, North Carolina","799","26"
"0500000US37129","New Hanover County, North Carolina","1031","21"
"0500000US37131","Northampton County, North Carolina","717","30"
"0500000US37133","Onslow County, North Carolina","997","23"
"0500000US37135","Orange County, North Carolina","1093","19"
"0500000US37137","Pamlico County, North Carolina","767","21"
"0500000US37139","Pasquotank County, North Carolina","909","36"
"0500000US37141","Pender County, North Carolina","919","44"
"0500000US37143","Perquimans County, North Carolina","914","113"
"0500000US37145","Person County, North Carolina","694","41"
"0500000US37147","Pitt County, North Carolina","794","20"
"0500000US37149","Polk County, North Carolina","851","48"
"0500000US37151","Randolph County, North Carolina","703","14"
"0500000US37153","Richmond County, North Carolina","664","29"
"0500000US37155","Robeson County, North Carolina","645","13"
"0500000US37157","Rockingham County, North Carolina","672","21"
"0500000US37159","Rowan County, North Carolina","772","18"
"0500000US37161","Rutherford County, North Carolina","636","26"
"0500000US37163","Sampson County, North Carolina","648","35"
"0500000US37165","Scotland County, North Carolina","674","30"
"0500000US37167","Stanly County, North Carolina","708","29"
"0500000US37169","Stokes County, North Carolina","687","28"
"0500000US37171","Surry County, North Carolina","628","15"
"0500000US37173","Swain County, North Carolina","642","54"
"0500000US37175","Transylvania County, North Carolina","756","47"
"0500000US37177","Tyrrell County, North Carolina","760","204"
"0500000US37179","Union County, North Carolina","1030","37"
"0500000US37181","Vance County, North Carolina","699","30"
"0500000US37183","Wake County, North Carolina","1150","8"
"0500000US37185","Warren County, North Carolina","619","42"
"0500000US37187","Washington County, North Carolina","607","73"
"0500000US37189","Watauga County, North Carolina","870","57"
"0500000US37191","Wayne County, North Carolina","777","16"
"0500000US37193","Wilkes County, North Carolina","632","28"
"0500000US37195","Wilson County, North Carolina","753","19"
"0500000US37197","Yadkin County, North Carolina","635","25"
"0500000US37199","Yancey County, North Carolina","634","26"
"0500000US38001","Adams County, North Dakota","604","65"
"0500000US38003","Barnes County, North Dakota","679","76"
"0500000US38005","Benson County, North Dakota","447","29"
"0500000US38007","Billings County, North Dakota","870","178"
"0500000US38009","Bottineau County, North Dakota","648","84"
"0500000US38011","Bowman County, North Dakota","640","108"
"0500000US38013","Burke County, North Dakota","716","133"
"0500000US38015","Burleigh County, North Dakota","871","23"
"0500000US38017","Cass County, North Dakota","833","10"
"0500000US38019","Cavalier County, North Dakota","571","49"
"0500000US38021","Dickey County, North Dakota","650","56"
"0500000US38023","Divide County, North Dakota","711","295"
"0500000US38025","Dunn County, North Dakota","1031","75"
"0500000US38027","Eddy County, North Dakota","617","124"
"0500000US38029","Emmons County, North Dakota","484","236"
"0500000US38031","Foster County, North Dakota","595","41"
"0500000US38033","Golden Valley County, North Dakota","686","64"
"0500000US38035","Grand Forks County, North Dakota","824","22"
"0500000US38037","Grant County, North Dakota","545","153"
"0500000US38039","Griggs County, North Dakota","447","73"
"0500000US38041","Hettinger County, North Dakota","672","116"
"0500000US38043","Kidder County, North Dakota","523","42"
"0500000US38045","LaMoure County, North Dakota","501","35"
"0500000US38047","Logan County, North Dakota","738","323"
"0500000US38049","McHenry County, North Dakota","565","54"
"0500000US38051","McIntosh County, North Dakota","545","38"
"0500000US38053","McKenzie County, North Dakota","1098","84"
"0500000US38055","McLean County, North Dakota","701","67"
"0500000US38057","Mercer County, North Dakota","769","55"
"0500000US38059","Morton County, North Dakota","861","38"
"0500000US38061","Mountrail County, North Dakota","797","111"
"0500000US38063","Nelson County, North Dakota","522","21"
"0500000US38065","Oliver County, North Dakota","545","93"
"0500000US38067","Pembina County, North Dakota","593","32"
"0500000US38069","Pierce County, North Dakota","680","99"
"0500000US38071","Ramsey County, North Dakota","565","42"
"0500000US38073","Ransom County, North Dakota","669","102"
"0500000US38075","Renville County, North Dakota","731","37"
"0500000US38077","Richland County, North Dakota","664","27"
"0500000US38079","Rolette County, North Dakota","397","33"
"0500000US38081","Sargent County, North Dakota","711","34"
"0500000US38083","Sheridan County, North Dakota","521","159"
"0500000US38085","Sioux County, North Dakota","450","42"
"0500000US38087","Slope County, North Dakota","633","121"
"0500000US38089","Stark County, North Dakota","917","54"
"0500000US38091","Steele County, North Dakota","555","60"
"0500000US38093","Stutsman County, North Dakota","683","32"
"0500000US38095","Towner County, North Dakota","550","49"
"0500000US38097","Traill County, North Dakota","624","23"
"0500000US38099","Walsh County, North Dakota","697","58"
"0500000US38101","Ward County, North Dakota","981","27"
"0500000US38103","Wells County, North Dakota","620","99"
"0500000US38105","Williams County, North Dakota","968","38"
"0500000US39001","Adams County, Ohio","576","18"
"0500000US39003","Allen County, Ohio","703","17"
"0500000US39005","Ashland County, Ohio","725","29"
"0500000US39007","Ashtabula County, Ohio","696","21"
"0500000US39009","Athens County, Ohio","791","18"
"0500000US39011","Auglaize County, Ohio","729","37"
"0500000US39013","Belmont County, Ohio","629","31"
"0500000US39015","Brown County, Ohio","719","45"
"0500000US39017","Butler County, Ohio","883","10"
"0500000US39019","Carroll County, Ohio","706","34"
"0500000US39021","Champaign County, Ohio","696","29"
"0500000US39023","Clark County, Ohio","749","15"
"0500000US39025","Clermont County, Ohio","849","20"
"0500000US39027","Clinton County, Ohio","755","31"
"0500000US39029","Columbiana County, Ohio","663","19"
"0500000US39031","Coshocton County, Ohio","615","32"
"0500000US39033","Crawford County, Ohio","640","19"
"0500000US39035","Cuyahoga County, Ohio","809","6"
"0500000US39037","Darke County, Ohio","673","26"
"0500000US39039","Defiance County, Ohio","747","38"
"0500000US39041","Delaware County, Ohio","1069","26"
"0500000US39043","Erie County, Ohio","756","23"
"0500000US39045","Fairfield County, Ohio","867","17"
"0500000US39047","Fayette County, Ohio","718","27"
"0500000US39049","Franklin County, Ohio","974","7"
"0500000US39051","Fulton County, Ohio","729","41"
"0500000US39053","Gallia County, Ohio","675","21"
"0500000US39055","Geauga County, Ohio","818","44"
"0500000US39057","Greene County, Ohio","910","19"
"0500000US39059","Guernsey County, Ohio","669","29"
"0500000US39061","Hamilton County, Ohio","810","8"
"0500000US39063","Hancock County, Ohio","768","25"
"0500000US39065","Hardin County, Ohio","666","29"
"0500000US39067","Harrison County, Ohio","607","38"
"0500000US39069","Henry County, Ohio","730","39"
"0500000US39071","Highland County, Ohio","681","25"
"0500000US39073","Hocking County, Ohio","619","35"
"0500000US39075","Holmes County, Ohio","643","29"
"0500000US39077","Huron County, Ohio","695","26"
"0500000US39079","Jackson County, Ohio","704","32"
"0500000US39081","Jefferson County, Ohio","675","28"
"0500000US39083","Knox County, Ohio","737","31"
"0500000US39085","Lake County, Ohio","897","16"
"0500000US39087","Lawrence County, Ohio","733","30"
"0500000US39089","Licking County, Ohio","852","23"
"0500000US39091","Logan County, Ohio","725","23"
"0500000US39093","Lorain County, Ohio","774","14"
"0500000US39095","Lucas County, Ohio","745","9"
"0500000US39097","Madison County, Ohio","858","36"
"0500000US39099","Mahoning County, Ohio","682","12"
"0500000US39101","Marion County, Ohio","731","20"
"0500000US39103","Medina County, Ohio","874","23"
"0500000US39105","Meigs County, Ohio","622","32"
"0500000US39107","Mercer County, Ohio","679","19"
"0500000US39109","Miami County, Ohio","767","20"
"0500000US39111","Monroe County, Ohio","593","90"
"0500000US39113","Montgomery County, Ohio","793","8"
"0500000US39115","Morgan County, Ohio","637","70"
"0500000US39117","Morrow County, Ohio","767","101"
"0500000US39119","Muskingum County, Ohio","703","25"
"0500000US39121","Noble County, Ohio","653","39"
"0500000US39123","Ottawa County, Ohio","724","32"
"0500000US39125","Paulding County, Ohio","704","41"
"0500000US39127","Perry County, Ohio","646","50"
"0500000US39129","Pickaway County, Ohio","812","25"
"0500000US39131","Pike County, Ohio","681","68"
"0500000US39133","Portage County, Ohio","860","19"
"0500000US39135","Preble County, Ohio","741","26"
"0500000US39137","Putnam County, Ohio","701","42"
"0500000US39139","Richland County, Ohio","682","21"
"0500000US39141","Ross County, Ohio","741","28"
"0500000US39143","Sandusky County, Ohio","701","20"
"0500000US39145","Scioto County, Ohio","626","21"
"0500000US39147","Seneca County, Ohio","696","22"
"0500000US39149","Shelby County, Ohio","733","29"
"0500000US39151","Stark County, Ohio","741","9"
"0500000US39153","Summit County, Ohio","823","9"
"0500000US39155","Trumbull County, Ohio","677","13"
"0500000US39157","Tuscarawas County, Ohio","772","19"
"0500000US39159","Union County, Ohio","982","26"
"0500000US39161","Van Wert County, Ohio","712","26"
"0500000US39163","Vinton County, Ohio","602","46"
"0500000US39165","Warren County, Ohio","1061","27"
"0500000US39167","Washington County, Ohio","668","27"
"0500000US39169","Wayne County, Ohio","735","17"
"0500000US39171","Williams County, Ohio","694","19"
"0500000US39173","Wood County, Ohio","800","25"
"0500000US39175","Wyandot County, Ohio","631","19"
"0500000US40001","Adair County, Oklahoma","561","33"
"0500000US40003","Alfalfa County, Oklahoma","640","106"
"0500000US40005","Atoka County, Oklahoma","554","33"
"0500000US40007","Beaver County, Oklahoma","708","46"
"0500000US40009","Beckham County, Oklahoma","718","43"
"0500000US40011","Blaine County, Oklahoma","571","60"
"0500000US40013","Bryan County, Oklahoma","743","15"
"0500000US40015","Caddo County, Oklahoma","582","23"
"0500000US40017","Canadian County, Oklahoma","941","39"
"0500000US40019","Carter County, Oklahoma","773","29"
"0500000US40021","Cherokee County, Oklahoma","666","35"
"0500000US40023","Choctaw County, Oklahoma","569","44"
"0500000US40025","Cimarron County, Oklahoma","537","69"
"0500000US40027","Cleveland County, Oklahoma","926","16"
"0500000US40029","Coal County, Oklahoma","625","55"
"0500000US40031","Comanche County, Oklahoma","835","23"
"0500000US40033","Cotton County, Oklahoma","591","69"
"0500000US40035","Craig County, Oklahoma","752","56"
"0500000US40037","Creek County, Oklahoma","797","19"
"0500000US40039","Custer County, Oklahoma","728","62"
"0500000US40041","Delaware County, Oklahoma","688","22"
"0500000US40043","Dewey County, Oklahoma","706","80"
"0500000US40045","Ellis County, Oklahoma","677","91"
"0500000US40047","Garfield County, Oklahoma","856","25"
"0500000US40049","Garvin County, Oklahoma","682","22"
"0500000US40051","Grady County, Oklahoma","717","25"
"0500000US40053","Grant County, Oklahoma","720","43"
"0500000US40055","Greer County, Oklahoma","539","59"
"0500000US40057","Harmon County, Oklahoma","647","157"
"0500000US40059","Harper County, Oklahoma","707","56"
"0500000US40061","Haskell County, Oklahoma","615","24"
"0500000US40063","Hughes County, Oklahoma","555","32"
"0500000US40065","Jackson County, Oklahoma","737","42"
"0500000US40067","Jefferson County, Oklahoma","521","36"
"0500000US40069","Johnston County, Oklahoma","624","54"
"0500000US40071","Kay County, Oklahoma","674","20"
"0500000US40073","Kingfisher County, Oklahoma","788","76"
"0500000US40075","Kiowa County, Oklahoma","545","100"
"0500000US40077","Latimer County, Oklahoma","622","47"
"0500000US40079","Le Flore County, Oklahoma","638","18"
"0500000US40081","Lincoln County, Oklahoma","668","28"
"0500000US40083","Logan County, Oklahoma","780","48"
"0500000US40085","Love County, Oklahoma","715","33"
"0500000US40087","McClain County, Oklahoma","780","39"
"0500000US40089","McCurtain County, Oklahoma","584","19"
"0500000US40091","McIntosh County, Oklahoma","586","33"
"0500000US40093","Major County, Oklahoma","732","48"
"0500000US40095","Marshall County, Oklahoma","688","20"
"0500000US40097","Mayes County, Oklahoma","745","28"
"0500000US40099","Murray County, Oklahoma","698","73"
"0500000US40101","Muskogee County, Oklahoma","681","17"
"0500000US40103","Noble County, Oklahoma","675","102"
"0500000US40105","Nowata County, Oklahoma","613","36"
"0500000US40107","Okfuskee County, Oklahoma","549","34"
"0500000US40109","Oklahoma County, Oklahoma","870","7"
"0500000US40111","Okmulgee County, Oklahoma","655","25"
"0500000US40113","Osage County, Oklahoma","715","42"
"0500000US40115","Ottawa County, Oklahoma","677","14"
"0500000US40117","Pawnee County, Oklahoma","741","30"
"0500000US40119","Payne County, Oklahoma","817","28"
"0500000US40121","Pittsburg County, Oklahoma","718","20"
"0500000US40123","Pontotoc County, Oklahoma","707","23"
"0500000US40125","Pottawatomie County, Oklahoma","718","19"
"0500000US40127","Pushmataha County, Oklahoma","551","42"
"0500000US40129","Roger Mills County, Oklahoma","585","103"
"0500000US40131","Rogers County, Oklahoma","872","21"
"0500000US40133","Seminole County, Oklahoma","649","25"
"0500000US40135","Sequoyah County, Oklahoma","681","27"
"0500000US40137","Stephens County, Oklahoma","694","17"
"0500000US40139","Texas County, Oklahoma","771","76"
"0500000US40141","Tillman County, Oklahoma","616","41"
"0500000US40143","Tulsa County, Oklahoma","865","6"
"0500000US40145","Wagoner County, Oklahoma","886","25"
"0500000US40147","Washington County, Oklahoma","740","26"
"0500000US40149","Washita County, Oklahoma","688","45"
"0500000US40151","Woods County, Oklahoma","690","53"
"0500000US40153","Woodward County, Oklahoma","805","46"
"0500000US41001","Baker County, Oregon","674","31"
"0500000US41003","Benton County, Oregon","1081","33"
"0500000US41005","Clackamas County, Oregon","1295","19"
"0500000US41007","Clatsop County, Oregon","927","36"
"0500000US41009","Columbia County, Oregon","921","39"
"0500000US41011","Coos County, Oregon","818","36"
"0500000US41013","Crook County, Oregon","865","66"
"0500000US41015","Curry County, Oregon","888","51"
"0500000US41017","Deschutes County, Oregon","1208","28"
"0500000US41019","Douglas County, Oregon","824","21"
"0500000US41021","Gilliam County, Oregon","919","70"
"0500000US41023","Grant County, Oregon","704","59"
"0500000US41025","Harney County, Oregon","648","64"
"0500000US41027","Hood River County, Oregon","1133","103"
"0500000US41029","Jackson County, Oregon","993","19"
"0500000US41031","Jefferson County, Oregon","839","59"
"0500000US41033","Josephine County, Oregon","908","39"
"0500000US41035","Klamath County, Oregon","772","21"
"0500000US41037","Lake County, Oregon","709","73"
"0500000US41039","Lane County, Oregon","989","13"
"0500000US41041","Lincoln County, Oregon","924","28"
"0500000US41043","Linn County, Oregon","964","20"
"0500000US41045","Malheur County, Oregon","688","26"
"0500000US41047","Marion County, Oregon","985","14"
"0500000US41049","Morrow County, Oregon","790","45"
"0500000US41051","Multnomah County, Oregon","1237","11"
"0500000US41053","Polk County, Oregon","994","32"
"0500000US41055","Sherman County, Oregon","742","120"
"0500000US41057","Tillamook County, Oregon","910","67"
"0500000US41059","Umatilla County, Oregon","757","27"
"0500000US41061","Union County, Oregon","818","39"
"0500000US41063","Wallowa County, Oregon","681","58"
"0500000US41065","Wasco County, Oregon","842","46"
"0500000US41067","Washington County, Oregon","1359","11"
"0500000US41069","Wheeler County, Oregon","656","106"
"0500000US41071","Yamhill County, Oregon","1052","37"
"0500000US42001","Adams County, Pennsylvania","922","21"
"0500000US42003","Allegheny County, Pennsylvania","890","6"
"0500000US42005","Armstrong County, Pennsylvania","666","18"
"0500000US42007","Beaver County, Pennsylvania","698","19"
"0500000US42009","Bedford County, Pennsylvania","691","23"
"0500000US42011","Berks County, Pennsylvania","939","14"
"0500000US42013","Blair County, Pennsylvania","722","15"
"0500000US42015","Bradford County, Pennsylvania","738","32"
"0500000US42017","Bucks County, Pennsylvania","1228","13"
"0500000US42019","Butler County, Pennsylvania","869","23"
"0500000US42021","Cambria County, Pennsylvania","634","12"
"0500000US42023","Cameron County, Pennsylvania","600","26"
"0500000US42025","Carbon County, Pennsylvania","830","32"
"0500000US42027","Centre County, Pennsylvania","1000","28"
"0500000US42029","Chester County, Pennsylvania","1330","20"
"0500000US42031","Clarion County, Pennsylvania","649","28"
"0500000US42033","Clearfield County, Pennsylvania","666","28"
"0500000US42035","Clinton County, Pennsylvania","736","30"
"0500000US42037","Columbia County, Pennsylvania","758","25"
"0500000US42039","Crawford County, Pennsylvania","664","22"
"0500000US42041","Cumberland County, Pennsylvania","991","16"
"0500000US42043","Dauphin County, Pennsylvania","949","11"
"0500000US42045","Delaware County, Pennsylvania","1078","12"
"0500000US42047","Elk County, Pennsylvania","591","30"
"0500000US42049","Erie County, Pennsylvania","753","14"
